label,text
1,có nhiều hoạt động cho phần speaking
2,nên sử dụng cách truyền đạt khác để thu hút sinh viên hơn
2,thầy rất nhiệt tình   dạy dễ hiểu
2,tận tình và vui vẻ hướng dẫn
2,thầy rất nhiệt tình trong giảng dạy
2,thảo luận hiệu quả
0,thầy dạy nhanh
2,cố gắng làm nhiều bài tập
2,cô giảng hơi nhanh   nhiều khi không theo kịp
2,hệ thống wecode cần sửa lại tính năng submit kết quả cuối cùng   bao nhiêu sinh viên bị mất điểm vì submit trong đó có cả em   colon
1,ước tính khoảng     buổi như vậy
2,thầy dạy rất dễ hiểu   đặc biệt là thầy rất nhiệt tình
1,môn học giúp em nắm rõ các phương pháp và kỹ năng cần thiết để tổ chức cơ sở dữ liệu và sử dụng nó một cách hiệu quả ở mức cơ bản dữ liệu không lớn
2,dạy tốt   không khó khăn với học sinh
2,giảng viên tốt
1,cho điểm khách quan
2,ok xem xong cài như youtube kết nối với laptop báo lỗi   cô bảo cài sai dot wtf
2,phương pháp dạy viết bảng hiệu quả
1,và khi hỏi thầy trả lời rất nhiệt tình
2,giảng viên dạy tận tình   truyền đạt tốt
2,thầy rất ân cần giúp đỡ học sinh làm bài và hiểu bài
2,giáo viên giải bài tập chi tiết
0,nên chọn phòng học có không gian phù hợp với sĩ số lớp phòng quá lớn trong khi sĩ số chỉ có vài chục sinh viên
2,thầy giảng bài rất hay và dễ hiểu
1,kể chuyện
2,cho sinh viên thuyết trình là khá hay
0,cô nói hơi nhỏ
2,cô dạy nhiệt tình   kỹ   chịu khó nếu học sinh chưa hiểu bài
2,bài tập về nhà hằng tuần giúp cho sinh viên củng cố kiến thức lý thuyết và thực hành một cách chắc chắn
1,đồ họa máy tính là môn có hình thức thực hành
0,cách dạy thiếu khoa học   cứng nhắc   áp đặt   không thu hút   gò bó tư duy của sinh viên
2,nội dung cơ bản đầy đủ
2,giảng viên dạy rất hay   bài tập khá đa dạng   đi thi nắm vững được các dạng nên không cần học tủ   thầy rất nhiệt tình
0,chưa bao giờ học không biết
0,giảng bài hơi nhanh   bài tập cho nhiều quá
1,đồng thời   lý thuyết tóm gọn thầy đưa lại cho em sự tò mò và thực hành ngay trên lớp giúp em hiểu được sâu hơn
2,dạy có tâm
0,thầy nghỉ quá nhiều
1,cô tạo nhiều cơ hội cho sinh viên tham quan nhiều chuyến đi thực tế rất hữu ích
1,cũng bình thường
2,kiến thức thầy cao siêu
2,rất thích cô
1,không có ý kiến
2,nên có thêm nhiều tài liệu học tập   bộ môn này rất ít tài liệu tam khảo trên mạng
0,cô cần thay đổi phương pháp dạy sao cho sinh viên thấy thích thú với những gì cô dạy   cần lấy ví dụ nhiều hơn để sinh viên có thể hiểu rõ bản chất của mọi vấn đề
0,chú trọng vào việc giải bài tập hơn là củng cố phương pháp học tập của sinh viên
2,cô xinh quá
0,cần trang bị thiết bị thực hành hiện đại hơn
2,tận tình với học sinh
0,giáo viên cần chỉ dẫn kỹ hơn phần thực hành kể cả ở lớp và thực hành   nên nhắc nhở dám sát sinh viên   để trách cho sinh viên hay ngoại trong mặt này
0,mô học cung cấp kiến thức mơ hồ lắm
2,giảng dạy hết mình cho sinh viên   giúp đỡ sinh viên trong quá trình học tập
2,thầy thoải mái   thân thiện
2,có những chỉ dẫn cụ thể cùng với những phương pháp mới   nhanh gọn
2,giảng viên lý thuyết dạy kỹ càng
2,giảng dạy nhiệt tình   thường xuyên giúp đỡ sinh viên
2,giảng viên nhiệt tình giúp đỡ sinh viên trong học tập
0,giảng viên dạy thực hành cần hướng dẫn những kiến thức bổ sung khi cho sinh viên thực hiện đồ án
2,quan tâm đến sinh viên   thường xuyên hướng dẫn từng sinh viên
2,ví dụ   dẫn chứng cụ thể sinh động liên kết bài học
0,thầy cần quyết đoán hơn   chuẩn bị kỹ tài liệu và dạy nhanh   đủ hơn chút
2,dụng cụ học tập đầy đủ
0,đề thi thực hành và lý thuyết nên được trưởng khoa xem qua trước khi cho sinh viên thi để tránh trường hợp vào thi thực hành giáo viên phải sửa lại đề
2,giảng viên xuất sắc
2,thầy giảng nhiệt tình   rất hay
2,thầy có những kinh nghiệm và nhận xét quý báu giúp sinh viên trong việc thuyết trình và làm đồ án   giúp sinh viên có kỹ năng sau này
2,giáo viên tốt
0,điều kiện vật chất chưa được đầy đủ
0,còn mốt số ý thầy truyền đạt vẫn còn chưa tốt
1,không rõ
2,nội dung thầy wzjwz cung cấp cho sinh viên khá là sâu   ngoài nội dung trong sách   thầy giúp sinh viên mở rộng nội dung bài học qua các ví dụ thực tế của công ty
2,giảng viên rất tận tụy và quan tâm sinh viên
2,giảng dạy nhiệt tình   vui vẻ
0,các buổi thực hành ht không thông báo với sinh viên
2,thầy dạy nhiệt tình   vui tính   bài tập tuy cơ bản nhưng rất thâm thúy
2,ngược lại   giảng viên thực hành chấm đồ án lại yêu cầu đồ án phải có liên hệ thực tiễn để đạt điểm tối đa
2,thầy có kiến thức sâu rộng nên truyền đạt nhiều kiến thức rất hay
2,nhiệt tình   giảng dạy dễ hiểu   vui vẻ
0,lớp học thụ động   giảng viên chưa biết cách tạo sự sôi nổi cho sinh viên có hứng học
2,hệ thống giảng dạy trên wecode dễ hiểu
2,giảng dạy nhiệt tình   hiệu quả   tốt
1,phương pháp giảng dạy hay và dễ hiểu
0,dạy chậm   chiếu thêm slide   thêm bài tập
1,vì theo em thầy mọi người đi học rất đầy đủ
2,cô rất tận tình   nghiêm khắc trong giờ học
2,giảng viên tận tình   hay giúp đỡ sinh viên
2,cô dạy nhiệt tình
2,cô vui vẻ
2,bài thực hành được xây dựng phù hợp với nội dung lý thuyết
2,em nghĩ là cơ sở vật chất của trường còn yếu kém   máy chiếu rất mờ   rất ít khi nhìn rõ được chữ trên slide bài giảng
2,đề thầy ra rất hay và thiết thực với đời sống sinh viên   bài   game   chat
1,thầy lên lớp đúng giờ   bài tập dễ hiểu   giảng dạy thoải mái ít gây nhiều áp lực cho sinh viên
0,nên có đồ án môn học
2,nội dung của môn học hiện tại chỉ ở mức lý thuyết khá nhiều   ít thực hành
1,thầy dạy rất hay và cuốn hút
1,giảng viên vui tính   hay liên hệ với thực tế giúp cho sinh viên dễ nắm bắt vấn đề
2,phương pháp giảng dạy hiệu quả   giúp sinh viên tiếp cận kiến thức mới linh hoạt   nhiệt tình tận tâm giải đáp   trả lời câu hỏi từ sinh viên
2,dạy chậm kết hợp với bài tập   ví dụ
2,thầy dạy rất dễ hiểu qua các ví dụ thực tế mà thầy demo trên lớp
2,phương pháp giảng dạy phù hợp   lôi cuốn vào bài học
2,học được rất nhiều kiến thức từ thầy
2,thầy rất ten và cập nhật từ ngữ ten rất nhanh
2,thầy giảng có tâm huyết và thân thiện
2,giảng viên dạy rất tận tâm và giảng bài hay dễ hiểu
2,giảng bài dễ hiểu
2,thầy nói to   rõ
0,giáo viên cần tham khảo khung chương trình của khoa trước khi ra bài tập
1,quan tâm đến sinh viên rất nhiều   có bày nhiều trò chơi hỗ trợ giảng dạy
2,giảng viên có khả năng truyền đạt
0,cô nên sắp xếp lịch làm việc chính xác hơn
0,phòng học số lượng sinh viên nhiều   nhưng chỉ có quạt trần   cần trang bị thêm máy lạnh
0,thiết bị và dụng cụ thí nghiệm tại phòng lab còn nhiều hạn chê   hư hỏng nhiều   không đáp ứng được nội dung thực hành
0,em mong thầy sẽ chỉ bảo cho các lớp sau nhiều hơn về vấn đề này
2,thầy giảng khó hiểu
2,được làm seminar nên sinh viên nghiên cứu nhiều hơn
2,thầy dạy khá hay và dễ hiểu   thầy vui tính   em rất hài lòng về môn học do thầy wzjwz dạy   em xin cảm ơn
0,cô giảng lý thuyết còn quá chi là khó hiểu ạ
2,giảng viên giảng nhiệt tình
2,giảng viên liên hệ nhiều đến thực tế
2,giảng viên vui vẻ hòa đồng với sinh viên
0,còn một vài chỗ cô dạy hơi khó hiểu nhưng cô không giải thích kỹ lắm
1,thầy giảng chi tiết   có hướng dẫn thêm kiến thức phong phú
1,chu đáo   nhiệt tình
1,trình bày rất chi tiết
0,thầy dạy hơi chậm   tạo cảm giác buồn ngủ
0,không tạo được không khí vui vẻ trong lớp
0,giảng nhanh quá   nói quá nhanh   không giúp học sinh hiểu bài
2,có tâm huyết
2,luôn sử dụng những ví dụ có tính thực tế
2,thầy khá là nhiệt tình trong khi giảng bài   khi sinh viên hỏi bài   giáo viên rất nhiệt tình
0,nếu nghỉ nên thông báo với lớp sớm hơn
0,nội dung thi khó đối với sinh viên không chuyên
0,thực sự thầy sử dụng giời lên lớp chưa hiệu quả
2,giảng viên tận tâm với sinh viên
1,sự nghiêm khắc của thầy trong công tác giảng dạy giúp sinh viên có thêm động lực học
2,thầy tuy nghiêm khắc nhưng đi với thầy cả một học kỳ mới biết thầy rất thương sinh viên và muốn tốt cho tui em
2,tổ chức các trò chơi để vận dụng các kiến thức vừa học
1,cô truyền dạy kiến thức dễ hiểu   tận tình   thân thiện với học sinh và giúp đỡ học sinh tận tình
1,quan tâm học sinh
2,cô rất nhiệt tình giảng dạy
2,cô nên up một lần hết các file bài học để tụi em tiện đi in ạ
0,cần nhiều tài liệu về môn học này
2,giáo viên giảng dạy tốt nhiệt tình
2,thầy dạy rất hay   tận tận tâm nhiệt tình   luôn tạo hứng thú cho sinh viên
2,giảng viên dạy lôi cuốn
0,chúng em là sinh viên năm nhất   và chúng em vẫn chưa đủ khả năng để làm ra những sản phẩm của riêng mình   chúng em học   giới thiệu ngành   vì mục đích định hướng   chúng em tìm hiểu về hệ thống nhúng vì mục đích xem mình có nên theo ngành đó hay không   và chúng em nói theo cách mình hiểu và tiếp cận được từ các nguồn thông tin
2,phong cách dạy thu hút
2,giảng viên dạy nhiệt tình   giảng dễ hiểu
1,thầy có tâm lắm
0,chữ viết hơi nhỏ   ít khi dùng máy chiếu
0,nhiều lúc nhìn thầy hơi dữ t t
0,giáo viên chưa quan tâm nhắc nhở sinh viên làm bài trên lớp   sinh viên chỉ xem tài liệu thực hành và tự làm
2,thầy rất là công bằng   em thật sự rất kính trọng thầy vì những điều thầy đã làm cho các bạn sinh viên chơi thân với thầy
2,nhiệt tình giảng dạy   gần guix với sinh viên
2,chuwa áp dụng công nghệ thông tin và các thietes bị hỗ trợ cho việc giảng dạy
1,thầy giãng bài hay   có nhiều bài tập ví dụ ngay trên lopsw
1,kiểu gì em cũng nợ môn lày  nhưng em nghĩ em sẽ học lại ở học kỳ tới  không vấn gề gif
0,thời lượng học quá dài   không đảm bảo tiếp thu hiệu quả
2,cần nói rõ hơn bằng cách trình bày lên bảng thay vì nhìn vào slide
2,thầy rất tận tình và đi dạy rất đúng giờ
1,cungx bth
0,môn easy quá  cần hard core hơn xí
0, hơi chú trọng lý thuyết  cần th nhiều hơn
2,nhiệt tình   zui zẻ
2,phong cách giảng bài của thầy rất gần gũi với sinh viên
2,giảng dạy kết hợp các hoạt động giải trí có hiệu quả
